id,source,matching,destination,type,category,status,ignore
100,0-ca1381.html,exact,https://angelagold.com.vn,301,,active,
101,0-ca1387.html,exact,https://angelagold.com.vn,301,,active,
102,0-ca1389.html,exact,https://angelagold.com.vn,301,,active,
103,0-ca1400.html,exact,https://angelagold.com.vn,301,,active,
104,0-ca1415.html,exact,https://angelagold.com.vn,301,,active,
105,0-ca1423.html,exact,https://angelagold.com.vn,301,,active,
106,0-ca1424.html,exact,https://angelagold.com.vn,301,,active,
107,0-ca1426.html,exact,https://angelagold.com.vn,301,,active,
108,0-ca1427.html,exact,https://angelagold.com.vn,301,,active,
109,0-ca1429.html,exact,https://angelagold.com.vn,301,,active,
110,0-ca1432.html,exact,https://angelagold.com.vn,301,,active,
111,0-ca1436.html,exact,https://angelagold.com.vn,301,,active,
112,0-ca1439.html,exact,https://angelagold.com.vn,301,,active,
113,0-ca1441.html,exact,https://angelagold.com.vn,301,,active,
114,0-ca1442.html,exact,https://angelagold.com.vn,301,,active,
115,0-ca1443.html,exact,https://angelagold.com.vn,301,,active,
116,0-ca1445.html,exact,https://angelagold.com.vn,301,,active,
117,0-ca1449.html,exact,https://angelagold.com.vn,301,,active,
118,0-ca145.html,exact,https://angelagold.com.vn,301,,active,
119,0-ca1455.html,exact,https://angelagold.com.vn,301,,active,
120,0-ca1458.html,exact,https://angelagold.com.vn,301,,active,
121,0-ca1461.html,exact,https://angelagold.com.vn,301,,active,
122,0-ca1463.html,exact,https://angelagold.com.vn,301,,active,
123,0-ca1465.html,exact,https://angelagold.com.vn,301,,active,
124,0-ca1466.html,exact,https://angelagold.com.vn,301,,active,
125,0-ca1468.html,exact,https://angelagold.com.vn,301,,active,
126,0-ca1469.html,exact,https://angelagold.com.vn,301,,active,
127,0-ca1470.html,exact,https://angelagold.com.vn,301,,active,
128,0-ca1471.html,exact,https://angelagold.com.vn,301,,active,
129,0-ca1472.html,exact,https://angelagold.com.vn,301,,active,
130,0-ca1473.html,exact,https://angelagold.com.vn,301,,active,
131,0-ca1474.html,exact,https://angelagold.com.vn,301,,active,
132,0-ca1475.html,exact,https://angelagold.com.vn,301,,active,
133,0-ca1476.html,exact,https://angelagold.com.vn,301,,active,
134,0-ca1477.html,exact,https://angelagold.com.vn,301,,active,
135,0-ca1478.html,exact,https://angelagold.com.vn,301,,active,
136,0-ca1479.html,exact,https://angelagold.com.vn,301,,active,
137,0-ca1480.html,exact,https://angelagold.com.vn,301,,active,
138,0-ca1481.html,exact,https://angelagold.com.vn,301,,active,
139,0-ca1482.html,exact,https://angelagold.com.vn,301,,active,
140,0-ca1484.html,exact,https://angelagold.com.vn,301,,active,
141,0-ca1485.html,exact,https://angelagold.com.vn,301,,active,
142,0-ca1486.html,exact,https://angelagold.com.vn,301,,active,
143,0-ca1487.html,exact,https://angelagold.com.vn,301,,active,
144,0-ca1488.html,exact,https://angelagold.com.vn,301,,active,
145,0-ca1490.html,exact,https://angelagold.com.vn,301,,active,
146,0-ca1491.html,exact,https://angelagold.com.vn,301,,active,
147,0-ca1492.html,exact,https://angelagold.com.vn,301,,active,
148,0-ca1493.html,exact,https://angelagold.com.vn,301,,active,
149,0-ca1494.html,exact,https://angelagold.com.vn,301,,active,
150,0-ca1495.html,exact,https://angelagold.com.vn,301,,active,
151,0-ca1496.html,exact,https://angelagold.com.vn,301,,active,
152,0-ca1502.html,exact,https://angelagold.com.vn,301,,active,
153,0-ca1503.html,exact,https://angelagold.com.vn,301,,active,
154,0-ca1513.html,exact,https://angelagold.com.vn,301,,active,
155,0-ca1519.html,exact,https://angelagold.com.vn,301,,active,
156,0-ca1534.html,exact,https://angelagold.com.vn,301,,active,
157,0-ca1535.html,exact,https://angelagold.com.vn,301,,active,
158,0-ca1538.html,exact,https://angelagold.com.vn,301,,active,
159,0-ca1541.html,exact,https://angelagold.com.vn,301,,active,
160,0-ca1543.html,exact,https://angelagold.com.vn,301,,active,
161,0-ca1544.html,exact,https://angelagold.com.vn,301,,active,
162,0-ca1546.html,exact,https://angelagold.com.vn,301,,active,
163,0-ca1548.html,exact,https://angelagold.com.vn,301,,active,
164,0-ca1549.html,exact,https://angelagold.com.vn,301,,active,
165,0-ca1552.html,exact,https://angelagold.com.vn,301,,active,
166,0-ca1553.html,exact,https://angelagold.com.vn,301,,active,
167,0-ca1554.html,exact,https://angelagold.com.vn,301,,active,
168,0-ca1560.html,exact,https://angelagold.com.vn,301,,active,
169,0-ca1561.html,exact,https://angelagold.com.vn,301,,active,
170,0-ca1563.html,exact,https://angelagold.com.vn,301,,active,
171,0-ca1571.html,exact,https://angelagold.com.vn,301,,active,
172,0-ca1573.html,exact,https://angelagold.com.vn,301,,active,
173,0-ca1575.html,exact,https://angelagold.com.vn,301,,active,
174,0-ca1576.html,exact,https://angelagold.com.vn,301,,active,
175,0-ca1588.html,exact,https://angelagold.com.vn,301,,active,
176,0-ca1590.html,exact,https://angelagold.com.vn,301,,active,
177,0-ca1591.html,exact,https://angelagold.com.vn,301,,active,
178,0-ca1595.html,exact,https://angelagold.com.vn,301,,active,
179,0-ca1600.html,exact,https://angelagold.com.vn,301,,active,
180,0-ca1602.html,exact,https://angelagold.com.vn,301,,active,
181,0-ca1603.html,exact,https://angelagold.com.vn,301,,active,
182,0-ca1604.html,exact,https://angelagold.com.vn,301,,active,
183,0-ca1605.html,exact,https://angelagold.com.vn,301,,active,
184,0-ca1606.html,exact,https://angelagold.com.vn,301,,active,
185,0-ca1607.html,exact,https://angelagold.com.vn,301,,active,
186,0-ca1610.html,exact,https://angelagold.com.vn,301,,active,
