id,source,matching,destination,type,category,status,ignore
72,cham-soc-da/bi-kip-giup-da-cang-min-het-nhan-nheo-sau-sinh--c45a2012.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
73,cham-soc-da/cach-giu-am-cho-da-kho-va-lao-hoa-som-c45a1740.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
74,cham-soc-da/cai-thien-tinh-trang-da-mong-mat-tinh-dan-hoi-c45a1686.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
75,suc-khoe-sinh-ly-nu/am-dao-tiet-dich-bat-thuong-co-phai-benh-ly-nghiem-trong-khong-c44a1889.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/cau-tao-am-dao-nhung-kham-pha-thu-vi-ve-duong-ham-bi-an-c44a1871.html,301,,active,
76,suc-khoe-sinh-ly-nu/lam-gi-khi-am-dao-ra-dich-trang-va-co-mui-hoi-c44a1881.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/cau-tao-am-dao-nhung-kham-pha-thu-vi-ve-duong-ham-bi-an-c44a1871.html,301,,active,
77,cham-soc-da/5-cach-lam-mat-na-trung-ga-don-gian-tai-nha-c45a2028.html,exact,https://angelagold.com.vn/cham-soc-da/loai-mat-na-tu-thien-nhien-nao-tot-cho-da-c45a1926.html,301,,active,
78,cham-soc-da/5-meo-lam-dep-da-va-trang-diem-mua-mua-c45a1977.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
79,cham-soc-da/bi-quyet-duong-trang-da-toan-than-cua-phu-nu-khap-the-gioi-c45a1848.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
80,cham-soc-da/bi-quyet-lam-dep-tu-nhien-cho-da-kho-c45a1775.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
81,cham-soc-da/bi-quyet-lam-trang-da-mat-cua-cac-ngoi-sao-c45a1927.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
82,cham-soc-da/bi-quyet-tri-nep-nhan-tai-nha-voi-vitamin-e-c45a2025.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
83,cham-soc-da/bi-quyet-xoa-nep-nhan-vung-mat-bang-dau-dua-cuc-don-gian-c45a2023.html,exact,https://angelagold.com.vn/cham-soc-da/4-cach-de-xoa-nep-nhan-cang-da-vung-mat-don-gian-c45a1689.html,301,,active,
84,cham-soc-da/bui-min-tac-dong-kep-gay-lao-hoa-da-c45a2044.html,exact,https://angelagold.com.vn/cham-soc-da/lao-hoa-da-nguyen-nhan-dau-hieu-va-cach-phong-chong-c45a2078.html,301,,active,
85,cham-soc-da/cach-cham-soc-da-bi-sam-sau-viem-c45a1701.html,exact,https://angelagold.com.vn/cham-soc-da/cach-tri-sam-da-hieu-qua-c45a2086.html,301,,active,
86,cham-soc-da/cach-chon-kem-duong-da-toan-than-ban-dem-c45a1792.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
